,T,U,V,W,U Avg,V Avg,W Avg,U',V',W'
11517,115.17,-3.119774466169744,1.8724523678551828,11.572481872280843,,,,-3.1197744661699223,1.872452367855178,11.572481872280845
11518,115.18,-3.1797744661697465,1.9124523678551828,11.352481872280842,,,,-3.1797744661699245,1.9124523678551781,11.352481872280844
11519,115.19,-3.1497744661697453,1.8924523678551828,11.452481872280842,,,,-3.1497744661699234,1.8924523678551781,11.452481872280844
11520,115.2,-3.1697744661697485,1.9024523678551826,11.402481872280843,,,,-3.1697744661699265,1.902452367855178,11.402481872280845
11521,115.21,-3.1597744661697504,1.8924523678551828,11.422481872280843,,,,-3.1597744661699285,1.8924523678551781,11.422481872280844
11522,115.22,-3.1697744661697485,1.8924523678551828,11.412481872280843,,,,-3.1697744661699265,1.8924523678551781,11.412481872280845
11523,115.23,1.0702255338302535,0.20245236785518295,1.042481872280842,,,,1.0702255338300752,0.20245236785517826,1.0424818722808429
11524,115.24,2.130225533830256,-0.7275476321448171,0.012481872280841966,,,,2.1302255338300777,-0.7275476321448218,0.012481872280842956
11525,115.25,1.420225533830255,-1.0175476321448171,-2.507518127719158,,,,1.4202255338300767,-1.0175476321448218,-2.507518127719157
11526,115.26,0.020225533830249276,-0.8775476321448171,-4.297518127719158,,,,0.020225533830071075,-0.8775476321448218,-4.297518127719157
11527,115.27,1.2802255338302544,-0.7075476321448171,-3.087518127719158,,,,1.280225533830076,-0.7075476321448217,-3.0875181277191572
11528,115.28,1.960225533830254,-0.8775476321448171,-3.127518127719158,,,,1.9602255338300758,-0.8775476321448218,-3.1275181277191573
11529,115.29,1.5702255338302535,-1.467547632144817,-1.617518127719158,,,,1.5702255338300752,-1.4675476321448218,-1.617518127719157
11530,115.3,0.8002255338302504,-1.187547632144817,-0.14751812771915804,,,,0.8002255338300722,-1.1875476321448217,-0.14751812771915704
11531,115.31,-3.26977446616975,-1.0075476321448171,-0.917518127719158,,,,-3.269774466169928,-1.0075476321448218,-0.917518127719157
11532,115.32,-3.059774466169749,-0.17754763214481717,-3.1175181277191584,,,,-3.059774466169927,-0.17754763214482186,-3.1175181277191575
11533,115.33,3.3302255338302515,0.6324523678551829,0.562481872280842,,,,3.3302255338300735,0.6324523678551782,0.562481872280843
11534,115.34,0.9002255338302518,0.5624523678551828,0.22248187228084199,,,,0.9002255338300736,0.5624523678551782,0.22248187228084298
11535,115.35,-2.6497744661697453,0.7824523678551828,-0.737518127719158,,,,-2.6497744661699234,0.7824523678551781,-0.737518127719157
11536,115.36,0.7902255338302524,0.7724523678551828,-0.15751812771915802,,,,0.7902255338300742,0.7724523678551781,-0.15751812771915702
11537,115.37,-1.2797744661697479,-0.4875476321448171,2.0224818722808418,,,,-1.2797744661699262,-0.48754763214482183,2.0224818722808426
11538,115.38,-2.559774466169749,-1.0475476321448172,0.752481872280842,,,,-2.559774466169927,-1.0475476321448218,0.752481872280843
11539,115.39,-0.7597744661697448,-0.7075476321448171,1.612481872280842,,,,-0.759774466169923,-0.7075476321448217,1.612481872280843
11540,115.4,1.9702255338302521,-1.0575476321448172,-0.8275181277191581,,,,1.9702255338300738,-1.0575476321448218,-0.8275181277191571
11541,115.41,-0.1997744661697496,-1.117547632144817,2.0424818722808418,,,,-0.19977446616992778,-1.1175476321448217,2.0424818722808427
11542,115.42,-1.6397744661697473,-1.1475476321448173,4.322481872280842,,,,-1.6397744661699256,-1.147547632144822,4.322481872280843
11543,115.43,-8.389774466169747,-0.8675476321448171,3.162481872280842,,,,-8.389774466169925,-0.8675476321448218,3.1624818722808428
11544,115.44,-4.83977446616975,1.3724523678551828,0.862481872280842,,,,-4.839774466169929,1.372452367855178,0.862481872280843
11545,115.45,-4.129774466169749,2.3524523678551827,-0.5375181277191581,,,,-4.129774466169928,2.352452367855178,-0.5375181277191571
11546,115.46,-1.9297744661697465,4.482452367855183,-1.167518127719158,,,,-1.9297744661699248,4.482452367855179,-1.167518127719157
11547,115.47,0.3702255338302507,4.912452367855183,-0.8775181277191579,,,,0.3702255338300725,4.912452367855178,-0.8775181277191569
11548,115.48,-3.4497744661697496,4.942452367855183,-1.767518127719158,,,,-3.4497744661699277,4.942452367855179,-1.7675181277191572
11549,115.49,-3.849774466169748,3.912452367855183,-0.13751812771915803,,,,-3.8497744661699262,3.912452367855178,-0.13751812771915703
11550,115.5,-1.2397744661697487,3.192452367855183,0.42248187228084194,,,,-1.239774466169927,3.192452367855178,0.42248187228084294
11551,115.51,-1.3497744661697482,2.032452367855183,-1.377518127719158,,,,-1.3497744661699265,2.032452367855178,-1.377518127719157
11552,115.52,-2.069774466169747,1.0124523678551829,-1.707518127719158,,,,-2.069774466169925,1.0124523678551782,-1.7075181277191571
11553,115.53,-5.309774466169749,2.202452367855183,-0.467518127719158,,,,-5.3097744661699275,2.202452367855178,-0.467518127719157
11554,115.54,-0.7797744661697479,2.142452367855183,-0.607518127719158,,,,-0.7797744661699261,2.142452367855178,-0.607518127719157
11555,115.55,-0.1297744661697493,1.4024523678551826,1.8424818722808418,,,,-0.1297744661699275,1.402452367855178,1.8424818722808427
11556,115.56,0.9602255338302541,1.2624523678551829,0.6824818722808419,,,,0.9602255338300759,1.2624523678551782,0.6824818722808429
11557,115.57,2.0502255338302504,1.1224523678551828,-0.467518127719158,,,,2.0502255338300723,1.122452367855178,-0.467518127719157
11558,115.58,4.520225533830249,-0.29754763214481716,0.14248187228084197,,,,4.520225533830071,-0.2975476321448219,0.14248187228084297
11559,115.59,6.120225533830251,-1.217547632144817,-0.8275181277191581,,,,6.120225533830072,-1.2175476321448218,-0.8275181277191571
11560,115.6,5.380225533830256,-1.707547632144817,-10.267518127719157,,,,5.380225533830077,-1.7075476321448217,-10.267518127719155
11561,115.61,5.750225533830253,-1.457547632144817,-5.547518127719158,,,,5.750225533830075,-1.4575476321448217,-5.547518127719157
11562,115.62,5.450225533830249,-2.067547632144817,-3.277518127719158,,,,5.4502255338300705,-2.067547632144822,-3.277518127719157
11563,115.63,1.3202255338302535,-2.7275476321448173,-1.117518127719158,,,,1.3202255338300752,-2.727547632144822,-1.117518127719157
11564,115.64,1.3702255338302507,-1.847547632144817,-2.437518127719158,,,,1.3702255338300724,-1.8475476321448216,-2.4375181277191573
11565,115.65,3.3602255338302527,-1.9875476321448171,-1.447518127719158,,,,3.3602255338300746,-1.9875476321448218,-1.447518127719157
11566,115.66,3.8702255338302507,-2.527547632144817,1.072481872280842,,,,3.8702255338300726,-2.527547632144822,1.072481872280843
11567,115.67,2.930225533830253,-1.3375476321448172,0.382481872280842,,,,2.930225533830075,-1.3375476321448219,0.382481872280843
11568,115.68,2.8202255338302535,-0.8375476321448171,2.6724818722808417,,,,2.8202255338300755,-0.8375476321448218,2.6724818722808426
11569,115.69,3.210225533830254,-0.7575476321448171,1.422481872280842,,,,3.210225533830076,-0.7575476321448218,1.422481872280843
11570,115.7,2.1202255338302507,-0.6675476321448172,0.782481872280842,,,,2.1202255338300726,-0.6675476321448218,0.782481872280843
11571,115.71,5.720225533830252,-1.6675476321448173,2.852481872280842,,,,5.720225533830074,-1.667547632144822,2.8524818722808427
11572,115.72,5.390225533830254,-1.967547632144817,2.762481872280842,,,,5.390225533830075,-1.9675476321448218,2.762481872280843
11573,115.73,4.8302255338302515,-1.367547632144817,-0.08751812771915803,,,,4.830225533830073,-1.3675476321448217,-0.08751812771915704
11574,115.74,4.640225533830254,-1.887547632144817,-1.367518127719158,,,,4.640225533830075,-1.8875476321448217,-1.367518127719157
11575,115.75,3.7702255338302493,-1.6075476321448172,-2.2475181277191583,,,,3.770225533830071,-1.6075476321448219,-2.2475181277191574
11576,115.76,1.670225533830255,-1.6075476321448172,-1.357518127719158,,,,1.6702255338300767,-1.6075476321448219,-1.357518127719157
11577,115.77,3.380225533830256,-2.2275476321448173,-2.4575181277191582,,,,3.3802255338300777,-2.227547632144822,-2.4575181277191573
11578,115.78,-1.3797744661697493,-1.167547632144817,-4.137518127719158,,,,-1.3797744661699276,-1.1675476321448217,-4.137518127719157
11579,115.79,0.6102255338302527,-2.287547632144817,-5.187518127719158,,,,0.6102255338300745,-2.287547632144822,-5.187518127719157
11580,115.8,1.6302255338302558,-2.617547632144817,-3.2675181277191583,,,,1.6302255338300775,-2.617547632144822,-3.2675181277191574
11581,115.81,-0.22977446616975072,-2.9575476321448173,-4.667518127719158,,,,-0.22977446616992891,-2.957547632144822,-4.667518127719157
11582,115.82,-1.1497744661697453,-3.587547632144817,-1.927518127719158,,,,-1.1497744661699236,-3.587547632144822,-1.927518127719157
11583,115.83,-0.3897744661697473,-3.7275476321448173,-1.467518127719158,,,,-0.3897744661699255,-3.727547632144822,-1.4675181277191571
11584,115.84,-2.309774466169749,-2.7275476321448173,-1.3075181277191579,,,,-2.309774466169927,-2.727547632144822,-1.307518127719157
11585,115.85,-3.789774466169746,-2.9575476321448173,3.6724818722808417,,,,-3.789774466169924,-2.957547632144822,3.6724818722808426
11586,115.86,-4.309774466169749,-2.717547632144817,0.472481872280842,,,,-4.3097744661699275,-2.717547632144822,0.472481872280843
11587,115.87,-5.389774466169747,-3.737547632144817,1.002481872280842,,,,-5.389774466169926,-3.737547632144822,1.0024818722808428
11588,115.88,-6.459774466169748,-4.757547632144817,1.552481872280842,,,,-6.459774466169926,-4.757547632144822,1.552481872280843
11589,115.89,-9.58977446616975,-5.547547632144817,-3.947518127719158,,,,-9.589774466169928,-5.547547632144822,-3.947518127719157
11590,115.9,-7.40977446616975,-5.627547632144817,-3.5375181277191583,,,,-7.409774466169929,-5.627547632144822,-3.5375181277191574
11591,115.91,-6.529774466169748,-5.047547632144817,-0.997518127719158,,,,-6.529774466169926,-5.047547632144822,-0.997518127719157
11592,115.92,-9.959774466169748,-4.537547632144817,-7.847518127719158,,,,-9.959774466169925,-4.537547632144822,-7.847518127719157
11593,115.93,-8.249774466169747,-4.797547632144817,-4.417518127719158,,,,-8.249774466169924,-4.797547632144822,-4.417518127719157
11594,115.94,-2.7297744661697507,-2.7275476321448173,-3.9975181277191583,,,,-2.729774466169929,-2.727547632144822,-3.9975181277191574
11595,115.95,-5.489774466169749,-3.757547632144817,-4.207518127719158,,,,-5.489774466169927,-3.757547632144822,-4.207518127719157
11596,115.96,-4.109774466169746,-3.2275476321448173,-4.097518127719158,,,,-4.109774466169925,-3.227547632144822,-4.097518127719157
11597,115.97,-4.799774466169751,-3.4975476321448173,-4.147518127719158,,,,-4.7997744661699295,-3.4975476321448222,-4.147518127719157
11598,115.98,-4.459774466169748,-3.357547632144817,-4.117518127719158,,,,-4.459774466169926,-3.357547632144822,-4.1175181277191575
11599,115.99,-4.629774466169749,-3.4175476321448173,-4.127518127719158,,,,-4.629774466169928,-3.417547632144822,-4.127518127719157
11600,116.0,-4.549774466169751,-3.3775476321448172,-4.117518127719158,,,,-4.5497744661699295,-3.377547632144822,-4.1175181277191575
11601,116.01,-4.58977446616975,-3.3975476321448173,-4.117518127719158,,,,-4.589774466169929,-3.397547632144822,-4.1175181277191575
11602,116.02,0.5502255338302504,4.662452367855183,2.582481872280842,,,,0.5502255338300722,4.662452367855178,2.5824818722808427
11603,116.03,-2.01977446616975,0.6324523678551829,-0.7675181277191581,,,,-2.019774466169928,0.6324523678551782,-0.7675181277191571
11604,116.04,-0.26977446616974987,1.5624523678551827,0.582481872280842,,,,-0.26977446616992806,1.562452367855178,0.582481872280843
11605,116.05,0.9902255338302552,0.6724523678551829,1.8424818722808418,,,,0.990225533830077,0.6724523678551783,1.8424818722808427
11606,116.06,0.9602255338302541,1.4524523678551828,4.162481872280842,,,,0.9602255338300759,1.4524523678551782,4.162481872280843
11607,116.07,2.3202255338302535,1.2624523678551829,3.4224818722808417,,,,2.3202255338300755,1.2624523678551782,3.4224818722808426
11608,116.08,2.6202255338302507,0.5224523678551828,4.052481872280842,,,,2.6202255338300726,0.5224523678551781,4.0524818722808424
11609,116.09,0.8402255338302496,-0.17754763214481717,3.512481872280842,,,,0.8402255338300714,-0.17754763214482186,3.512481872280843
11610,116.1,0.32022553383025354,-0.31754763214481707,2.6924818722808417,,,,0.32022553383007535,-0.3175476321448218,2.6924818722808426
11611,116.11,1.7302255338302501,-1.2775476321448171,-0.757518127719158,,,,1.7302255338300718,-1.2775476321448218,-0.757518127719157
11612,116.12,1.8802255338302558,-1.7675476321448171,-1.737518127719158,,,,1.8802255338300775,-1.7675476321448218,-1.7375181277191571
11613,116.13,-2.849774466169748,-2.357547632144817,-5.077518127719158,,,,-2.8497744661699262,-2.357547632144822,-5.0775181277191574
11614,116.14,1.6402255338302538,-1.7975476321448172,-2.237518127719158,,,,1.6402255338300755,-1.7975476321448218,-2.237518127719157
11615,116.15,2.630225533830256,-1.5375476321448172,-1.907518127719158,,,,2.6302255338300777,-1.5375476321448218,-1.907518127719157
11616,116.16,1.5602255338302555,-1.1075476321448172,-3.6575181277191584,,,,1.5602255338300772,-1.1075476321448219,-3.6575181277191575
11617,116.17,-4.08977446616975,-1.7575476321448171,-5.117518127719158,,,,-4.089774466169929,-1.7575476321448218,-5.1175181277191575
11618,116.18,0.2902255338302524,-0.8475476321448171,-2.097518127719158,,,,0.2902255338300742,-0.8475476321448218,-2.097518127719157
11619,116.19,3.3202255338302535,-0.6575476321448172,-3.4075181277191584,,,,3.3202255338300755,-0.6575476321448218,-3.4075181277191575
11620,116.2,0.3502255338302547,1.3524523678551827,-3.837518127719158,,,,0.3502255338300765,1.352452367855178,-3.8375181277191572
11621,116.21,-2.2097744661697476,2.5224523678551827,-2.4575181277191582,,,,-2.2097744661699257,2.522452367855178,-2.4575181277191573
11622,116.22,-5.849774466169748,3.482452367855183,-2.2475181277191583,,,,-5.849774466169927,3.482452367855178,-2.2475181277191574
11623,116.23,-2.349774466169748,4.0524523678551825,-0.287518127719158,,,,-2.3497744661699262,4.052452367855178,-0.287518127719157
11624,116.24,-0.4597744661697476,3.5524523678551825,-2.3275181277191583,,,,-0.4597744661699258,3.5524523678551776,-2.3275181277191574
11625,116.25,-0.559774466169749,5.3424523678551825,-1.787518127719158,,,,-0.5597744661699272,5.342452367855178,-1.7875181277191572
11626,116.26,0.4602255338302541,6.3824523678551826,-2.9075181277191584,,,,0.4602255338300759,6.382452367855178,-2.9075181277191575
11627,116.27,0.9902255338302552,5.832452367855183,-0.06751812771915802,,,,0.990225533830077,5.832452367855178,-0.06751812771915704
11628,116.28,0.7602255338302513,4.722452367855182,-1.0775181277191581,,,,0.7602255338300731,4.722452367855178,-1.0775181277191572
11629,116.29,0.3602255338302527,3.6824523678551824,-3.4975181277191583,,,,0.3602255338300745,3.6824523678551775,-3.4975181277191574
11630,116.3,0.24022553383025524,3.4624523678551826,-5.137518127719158,,,,0.24022553383007705,3.4624523678551777,-5.137518127719157
11631,116.31,0.06022553383025553,2.392452367855183,-4.127518127719158,,,,0.060225533830077324,2.392452367855178,-4.127518127719157
11632,116.32,-2.7297744661697507,0.5324523678551828,-4.127518127719158,,,,-2.729774466169929,0.5324523678551781,-4.127518127719157
11633,116.33,-1.1797744661697465,0.18245236785518293,0.612481872280842,,,,-1.1797744661699248,0.18245236785517824,0.612481872280843
11634,116.34,0.1202255338302507,-0.6075476321448171,2.5924818722808416,,,,0.12022553383007249,-0.6075476321448218,2.5924818722808425
11635,116.35,-0.04977446616975101,-1.907547632144817,-0.44751812771915805,,,,-0.04977446616992921,-1.9075476321448217,-0.44751812771915706
11636,116.36,-0.4797744661697507,-2.677547632144817,-0.09751812771915802,,,,-0.4797744661699289,-2.677547632144822,-0.09751812771915704
11637,116.37,-6.319774466169747,-2.237547632144817,2.832481872280842,,,,-6.3197744661699256,-2.237547632144822,2.8324818722808427
11638,116.38,-6.639774466169747,-0.24754763214481712,-2.107518127719158,,,,-6.639774466169926,-0.2475476321448218,-2.1075181277191573
11639,116.39,-2.7497744661697467,0.46245236785518296,-2.947518127719158,,,,-2.749774466169925,0.46245236785517824,-2.947518127719157
11640,116.4,1.6602255338302498,-0.3575476321448171,5.602481872280841,,,,1.6602255338300715,-0.3575476321448218,5.602481872280842
11641,116.41,1.8502255338302547,-0.18754763214481718,4.642481872280841,,,,1.8502255338300764,-0.18754763214482187,4.642481872280842
11642,116.42,2.0502255338302504,-0.017547632144817138,3.682481872280842,,,,2.0502255338300723,-0.017547632144821836,3.682481872280843
11643,116.43,-2.849774466169748,-0.3675476321448171,4.212481872280842,,,,-2.8497744661699262,-0.36754763214482183,4.212481872280843
11644,116.44,-1.3997744661697453,0.3924523678551829,5.242481872280842,,,,-1.3997744661699236,0.3924523678551782,5.242481872280843
11645,116.45,-1.6097744661697462,0.492452367855183,3.2324818722808417,,,,-1.6097744661699245,0.49245236785517826,3.2324818722808426
11646,116.46,-0.5197744661697499,0.5624523678551828,2.0424818722808418,,,,-0.5197744661699281,0.5624523678551782,2.0424818722808427
11647,116.47,-1.3697744661697442,-0.057547632144817173,3.4424818722808417,,,,-1.3697744661699225,-0.05754763214482187,3.4424818722808426
11648,116.48,-2.1597744661697504,-2.157547632144817,-5.467518127719158,,,,-2.1597744661699285,-2.157547632144822,-5.467518127719157
11649,116.49,-0.8397744661697502,0.34245236785518285,-4.547518127719158,,,,-0.8397744661699283,0.34245236785517813,-4.547518127719157
11650,116.5,0.8102255338302555,1.032452367855183,-3.467518127719158,,,,0.8102255338300773,1.0324523678551782,-3.467518127719157
11651,116.51,2.430225533830253,0.9424523678551829,-2.357518127719158,,,,2.430225533830075,0.9424523678551783,-2.3575181277191573
11652,116.52,1.1402255338302538,1.1024523678551827,-2.187518127719158,,,,1.1402255338300755,1.102452367855178,-2.1875181277191573
11653,116.53,4.360225533830253,-0.07754763214481708,-2.317518127719158,,,,4.360225533830074,-0.07754763214482178,-2.317518127719157
11654,116.54,3.9902255338302552,-0.3075476321448172,-6.227518127719158,,,,3.990225533830077,-0.3075476321448219,-6.227518127719157
11655,116.55,4.170225533830255,-0.19754763214481708,-4.267518127719158,,,,4.170225533830076,-0.19754763214482177,-4.267518127719157
11656,116.56,-3.6997744661697496,-1.457547632144817,-1.757518127719158,,,,-3.6997744661699277,-1.4575476321448217,-1.7575181277191572
11657,116.57,-3.029774466169748,-1.707547632144817,-0.38751812771915806,,,,-3.029774466169926,-1.7075476321448217,-0.38751812771915706
11658,116.58,-4.379774466169749,-2.267547632144817,0.342481872280842,,,,-4.379774466169928,-2.267547632144822,0.342481872280843
11659,116.59,-1.9197744661697485,-1.947547632144817,-1.5475181277191579,,,,-1.9197744661699268,-1.9475476321448217,-1.547518127719157
11660,116.6,0.7102255338302541,-2.057547632144817,-1.507518127719158,,,,0.7102255338300759,-2.057547632144822,-1.5075181277191572
11661,116.61,0.5302255338302544,-2.517547632144817,-0.917518127719158,,,,0.5302255338300762,-2.517547632144822,-0.917518127719157
11662,116.62,-3.6297744661697493,-2.237547632144817,2.9424818722808417,,,,-3.6297744661699274,-2.237547632144822,2.9424818722808426
11663,116.63,-2.809774466169749,-0.7375476321448171,2.562481872280842,,,,-2.809774466169927,-0.7375476321448218,2.5624818722808427
11664,116.64,-0.7297744661697507,0.4024523678551829,2.802481872280842,,,,-0.7297744661699289,0.4024523678551782,2.802481872280843
11665,116.65,-0.18977446616974447,2.6224523678551828,1.592481872280842,,,,-0.18977446616992266,2.622452367855178,1.592481872280843
11666,116.66,2.6202255338302507,2.7124523678551826,-1.577518127719158,,,,2.6202255338300726,2.7124523678551777,-1.577518127719157
11667,116.67,10.680225533830253,0.24245236785518298,2.262481872280842,,,,10.680225533830075,0.2424523678551783,2.262481872280843
11668,116.68,6.650225533830252,1.4724523678551829,0.342481872280842,,,,6.650225533830073,1.4724523678551782,0.342481872280843
11669,116.69,-4.319774466169747,6.242452367855183,-1.047518127719158,,,,-4.3197744661699256,6.242452367855178,-1.0475181277191572
11670,116.7,1.1602255338302498,3.852452367855183,-0.347518127719158,,,,1.1602255338300715,3.8524523678551783,-0.347518127719157
11671,116.71,-1.1097744661697462,5.912452367855183,-1.047518127719158,,,,-1.1097744661699245,5.912452367855178,-1.0475181277191572
11672,116.72,1.8302255338302515,4.432452367855182,-0.687518127719158,,,,1.8302255338300732,4.432452367855178,-0.687518127719157
11673,116.73,-0.05977446616974902,4.272452367855183,3.102481872280842,,,,-0.05977446616992722,4.272452367855179,3.1024818722808427
11674,116.74,0.8702255338302507,4.952452367855183,-0.457518127719158,,,,0.8702255338300725,4.952452367855178,-0.457518127719157
11675,116.75,1.3202255338302535,4.242452367855183,-2.187518127719158,,,,1.3202255338300752,4.242452367855178,-2.1875181277191573
11676,116.76,3.8402255338302496,3.2524523678551827,-4.337518127719158,,,,3.8402255338300715,3.2524523678551778,-4.337518127719157
11677,116.77,3.2902255338302524,2.092452367855183,2.872481872280842,,,,3.2902255338300743,2.092452367855178,2.8724818722808427
11678,116.78,1.5502255338302504,5.182452367855182,0.852481872280842,,,,1.5502255338300721,5.182452367855178,0.852481872280843
11679,116.79,-3.1297744661697493,4.622452367855183,8.932481872280842,,,,-3.1297744661699274,4.622452367855178,8.932481872280844
11680,116.8,-0.7897744661697459,4.902452367855183,4.882481872280842,,,,-0.7897744661699241,4.902452367855179,4.8824818722808425
11681,116.81,7.240225533830255,7.402452367855182,-2.237518127719158,,,,7.240225533830077,7.402452367855178,-2.237518127719157
11682,116.82,11.55022553383025,5.2624523678551824,-4.137518127719158,,,,11.550225533830073,5.262452367855178,-4.137518127719157
11683,116.83,10.960225533830254,3.982452367855183,-3.7675181277191583,,,,10.960225533830076,3.982452367855178,-3.7675181277191574
11684,116.84,9.30022553383025,0.9224523678551829,-6.727518127719158,,,,9.300225533830073,0.9224523678551783,-6.727518127719157
11685,116.85,7.880225533830256,-1.367547632144817,-7.247518127719158,,,,7.880225533830077,-1.3675476321448217,-7.247518127719157
11686,116.86,7.420225533830255,-4.587547632144817,-8.347518127719157,,,,7.420225533830076,-4.587547632144822,-8.347518127719155
11687,116.87,6.66022553383025,-6.287547632144817,-8.097518127719157,,,,6.660225533830071,-6.287547632144822,-8.097518127719155
11688,116.88,0.0402255338302524,-6.337547632144817,-9.937518127719157,,,,0.0402255338300742,-6.337547632144822,-9.937518127719155
11689,116.89,-2.1397744661697473,-4.917547632144817,-6.507518127719158,,,,-2.1397744661699254,-4.917547632144822,-6.507518127719157
11690,116.9,0.7202255338302521,-4.107547632144817,-5.397518127719159,,,,0.7202255338300739,-4.107547632144821,-5.397518127719158
11691,116.91,-1.6897744661697445,-3.2075476321448173,-4.027518127719158,,,,-1.6897744661699228,-3.207547632144822,-4.027518127719157
11692,116.92,3.5702255338302535,-2.517547632144817,-0.15751812771915802,,,,3.5702255338300755,-2.517547632144822,-0.15751812771915702
11693,116.93,0.940225533830251,-2.857547632144817,-2.087518127719158,,,,0.9402255338300728,-2.857547632144822,-2.0875181277191572
11694,116.94,0.7902255338302524,-2.027547632144817,0.582481872280842,,,,0.7902255338300742,-2.027547632144822,0.582481872280843
11695,116.95,1.7302255338302501,-2.9775476321448173,4.502481872280842,,,,1.7302255338300718,-2.977547632144822,4.502481872280843
11696,116.96,2.8202255338302535,-3.677547632144817,2.8624818722808416,,,,2.8202255338300755,-3.677547632144822,2.8624818722808425
11697,116.97,3.8302255338302515,-4.977547632144817,2.9024818722808416,,,,3.8302255338300735,-4.977547632144821,2.9024818722808425
11698,116.98,5.400225533830252,-5.177547632144817,6.042481872280842,,,,5.400225533830073,-5.1775476321448215,6.042481872280843
11699,116.99,2.3502255338302547,-4.697547632144817,4.372481872280842,,,,2.3502255338300766,-4.697547632144821,4.372481872280843
11700,117.0,-5.6797744661697465,-3.547547632144817,4.382481872280842,,,,-5.679774466169925,-3.547547632144822,4.3824818722808425
11701,117.01,-3.109774466169746,-4.327547632144817,2.052481872280842,,,,-3.1097744661699243,-4.327547632144822,2.052481872280843
11702,117.02,-3.2097744661697476,-4.967547632144817,3.3624818722808416,,,,-3.2097744661699257,-4.9675476321448215,3.3624818722808425
11703,117.03,-10.69977446616975,-4.447547632144817,5.882481872280842,,,,-10.699774466169927,-4.447547632144821,5.8824818722808425
11704,117.04,-6.639774466169747,-2.2475476321448173,8.442481872280842,,,,-6.639774466169926,-2.2475476321448222,8.442481872280844
11705,117.05,-2.83977446616975,-2.027547632144817,9.722481872280843,,,,-2.8397744661699282,-2.027547632144822,9.722481872280845
11706,117.06,-1.6297744661697493,-0.9875476321448171,3.052481872280842,,,,-1.6297744661699276,-0.9875476321448218,3.052481872280843
11707,117.07,1.8002255338302504,-0.40754763214481715,0.07248187228084196,,,,1.8002255338300721,-0.40754763214482187,0.07248187228084295
11708,117.08,2.98022553383025,-0.5675476321448172,3.8524818722808414,,,,2.980225533830072,-0.5675476321448218,3.8524818722808423
11709,117.09,0.6502255338302518,-0.7175476321448171,3.0224818722808418,,,,0.6502255338300736,-0.7175476321448218,3.0224818722808426
11710,117.1,-0.6297744661697493,0.5624523678551828,6.462481872280842,,,,-0.6297744661699275,0.5624523678551782,6.462481872280843
11711,117.11,1.6002255338302547,0.6824523678551829,5.672481872280842,,,,1.6002255338300764,0.6824523678551783,5.6724818722808426
11712,117.12,3.8302255338302515,0.8024523678551828,4.882481872280842,,,,3.8302255338300735,0.8024523678551782,4.8824818722808425
11713,117.13,4.190225533830251,2.052452367855183,5.132481872280842,,,,4.1902255338300725,2.052452367855178,5.1324818722808425
11714,117.14,6.3302255338302515,1.552452367855183,4.982481872280842,,,,6.330225533830073,1.5524523678551783,4.982481872280843
11715,117.15,4.430225533830253,1.302452367855183,5.822481872280842,,,,4.4302255338300744,1.3024523678551783,5.822481872280843
11716,117.16,5.98022553383025,1.0624523678551827,4.082481872280842,,,,5.980225533830072,1.062452367855178,4.082481872280843
11717,117.17,5.48022553383025,0.3924523678551829,3.9224818722808417,,,,5.480225533830072,0.3924523678551782,3.9224818722808426
11718,117.18,5.710225533830254,-1.407547632144817,0.19248187228084196,,,,5.710225533830076,-1.4075476321448217,0.19248187228084296
11719,117.19,-3.809774466169749,-1.7675476321448171,-0.467518127719158,,,,-3.809774466169927,-1.7675476321448218,-0.467518127719157
11720,117.2,0.950225533830249,-1.5875476321448172,-0.13751812771915803,,,,0.9502255338300708,-1.5875476321448219,-0.13751812771915703
11721,117.21,5.0702255338302535,1.4224523678551826,10.492481872280843,,,,5.070225533830075,1.422452367855178,10.492481872280845
11722,117.22,3.0102255338302513,-0.08754763214481709,5.172481872280842,,,,3.010225533830073,-0.0875476321448218,5.1724818722808426
11723,117.23,4.670225533830255,-0.4175476321448171,6.752481872280842,,,,4.670225533830076,-0.4175476321448218,6.752481872280843
11724,117.24,3.950225533830249,0.35245236785518286,8.142481872280843,,,,3.950225533830071,0.35245236785517814,8.142481872280845
11725,117.25,0.8102255338302555,0.7624523678551828,9.052481872280843,,,,0.8102255338300773,0.7624523678551781,9.052481872280845
11726,117.26,0.14022553383025382,0.972452367855183,7.752481872280842,,,,0.14022553383007563,0.9724523678551783,7.752481872280843
11727,117.27,0.4702255338302521,0.8624523678551829,8.402481872280843,,,,0.4702255338300739,0.8624523678551782,8.402481872280845
11728,117.28,0.3002255338302504,0.9124523678551829,8.072481872280843,,,,0.3002255338300722,0.9124523678551782,8.072481872280845
11729,117.29,-4.509774466169745,2.222452367855183,3.622481872280842,,,,-4.509774466169923,2.222452367855178,3.6224818722808427
11730,117.3,-2.6497744661697453,2.9224523678551826,1.492481872280842,,,,-2.6497744661699234,2.9224523678551777,1.4924818722808428
11731,117.31,-1.6297744661697493,3.1024523678551827,0.562481872280842,,,,-1.6297744661699276,3.102452367855178,0.562481872280843
11732,117.32,0.7902255338302524,2.702452367855183,-0.997518127719158,,,,0.7902255338300742,2.702452367855178,-0.997518127719157
11733,117.33,1.3202255338302535,1.5624523678551827,-2.607518127719158,,,,1.3202255338300752,1.562452367855178,-2.6075181277191573
